Product_ID,Production_Date,PublicKey,PrivateKey,Seed,RandomSecret,TransactionHash,Transporter,Sales_Channel,City,Sale_Date,Sale_Price,Lot_Number,Return_Frequency,Date,Traffic_Conditions,Supply_Chain_Disruptions,Weather_Conditions,Counterfeit
ae1959c4-ba5b-4930-b52c-2e56aeaa6a6b,2022-06-29,628146,924849,377312,6a06df9b58c8994bbb906191c17358439c6c59e4ce24a09a4c684f1e8ede6c5e,ece89fc69bcd5e96412039d544578c9080b7730e849eb454dd347c2ce115cfca,Quick Ship,eBay,Torino,2022-07-18,199.73,Lot-136,1,2022-08-02,High,Yes,Rainy,1
94626e90-9816-4ef0-bec8-05e895918bf0,2022-07-05,616616,10742,252280,779ed9ded5b29cb2512b305c572ed58e812240ba7b72620b1f1821c31d4d20a5,0ba30390c9b5c524f2c9b60fc8eca10ba3382907fef728f1654be916f2fc0ab2,InterCity Courier,eBay,Milano,2022-08-06,299.82,Lot-128,1,2022-10-11,High,No,Rainy,1
b1eae790-5a47-4ebc-a481-b03211659519,2022-07-15,72497,157847,143112,e95c903ce28a89919cbf3ffb8401dcd0d817918e2fefb824b1542b42c63cf7a6,19bde9509233af838655443ffbea644f28dd1abd330e2049f49f6d27a3e687c1,Logistica Italia,eBay,Palermo,2023-01-07,268.88,Lot-149,0,2022-11-28,Low,No,Rainy,1
84ed22be-e688-40e2-836a-8248625aa74b,2022-07-23,972128,535020,676880,bb03118a6c59d2e4c56a8a00dfb9f02f58cb70f5b2aed3d8b413509229fd5b4a,a076b15cbdea4d60d403357086135e40dbf110915d5af47a03277a43acf445a3,Euro Transport,eBay,Venezia,2023-02-23,298.68,Lot-176,0,2024-01-31,High,No,Cloudy,1
277f2775-1a76-49e4-93ee-b703ffed5efd,2022-07-26,926843,887007,730648,9362c3ad9e6f12a32e220e15f2abd3cfc09f0cf43ee9b7ac10d74bebf6bfb6f5,f04d2efda31c704978e89f2bb418bd20285670ef156122cb043b3f4ec3fb2348,RapidWay Trans,eBay,Bologna,2022-05-31,233.05,Lot-163,1,2022-09-29,High,No,Cloudy,1
245d96c9-3b50-4ab6-a939-a38509a15a70,2022-07-28,467517,795626,770988,7955fd4b61c47ffa8091ae353f1d0184088bddac51843bf82524bbb0e7327ddc,992fc8409bb8455489020378c39bd73ae56d41955818fa52414af8f64be60ca7,Global Move,eBay,Parma,2023-05-21,281.81,Lot-133,1,2023-11-11,Medium,No,Sunny,1
0a858467-bdf1-48ab-9dc0-365bbb7f839a,2022-08-05,61676,528793,470274,a93a35176c91f96e7e308f7ddf267c8bd04ad7bb1def1aa98aef0579ef961058,66f1dea8d848a945d6979b23e64f78e107d0865a4e85bbe35f4c1f941361f99d,Direct Logistics,eBay,Napoli,2023-06-10,309.76,Lot-185,0,2022-11-15,Low,No,Sunny,1
bf0d54c5-bab8-4b43-ae69-84b5b38b3981,2022-08-12,31948,887004,786574,22b8f2d0f13df4a6083c2ca879994032609fb83048410d9f3dcf9bfeef5d192b,5acd1dbf40fd88330a095695ba1e5adafc198d17e709376c89c37fb6977cf0f2,RapidWay Trans,eBay,Bologna,2023-06-06,302.12,Lot-130,0,2023-07-18,Low,No,Sunny,1
95c49e69-cd78-4612-bc96-b18ae33330c3,2022-09-28,891972,282335,354852,addf4dcb9e5ed407419daaef88e75c6eab6879c44defbeb63c4c99656e7d2c6f,989f3d03ab96ad576e8d627f54eb1187ea19fc0e8132cf06acf52c167adaff0e,Direct Logistics,eBay,Bologna,2022-06-28,303.16,Lot-122,0,2022-07-27,Low,No,Sunny,1
c9a99efa-d093-4a6d-b573-9e544dfaced4,2022-10-25,853210,386935,978946,bf9e4e5ed741c49eabead520a6c3c6d8e1157f805a97dceafb43a969da9c1446,485b6f96b7988cac64ee96f35775916583800a1be3824aa83bd48da203b3a2bf,Direct Logistics,eBay,Verona,2024-03-21,234.89,Lot-173,0,2024-04-08,High,Yes,Cloudy,1
6c25b8e2-8b90-44ff-965d-fc9ff846e847,2022-10-26,986643,170671,742089,938ec16524e536b8b9e5dcd896cf4d84074ec908a1748fc7da8287ec219d45a2,6e3882eda389b27eeb962e666ae31591e33a1cd80d036e33a70ee956290786bc,Quick Ship,eBay,Padova,2023-10-31,289.55,Lot-167,1,2023-09-21,High,Yes,Sunny,1
82ea3e73-aee2-44f9-8536-69650de62f5c,2022-10-30,950448,280362,714016,9d1124e058b10cc467d57c483b320bbc3e39783280dec4abd760ac4634a36181,769e7438a166ceaea1e9ebb7ddf1f3866979674b488ad18dffaf5e20f06bb317,Logistica Italia,eBay,Napoli,2022-09-12,273.39,Lot-102,1,2023-04-11,Medium,No,Sunny,1
f1f17037-915b-4423-8da0-9778965f19d9,2022-11-06,344779,563134,200786,f96562d1859cabe9a4b5a4e72b295bf66cea572e7b57dd17dd85dd3620f1dfbb,70f177dfd9cc50064344b885b560a19158dbadc749c08a22a594ae5719007938,InterCity Courier,eBay,Genova,2023-05-18,344.0,Lot-173,1,2023-01-16,Low,No,Cloudy,1
37464530-e1b5-4d19-8f5e-03efb9fb9a7a,2022-11-19,936788,436810,742130,703a8e17d3f8128e9b96b4d505a518d05c73ac14c5d0f179e8be301d25b02e9a,4700797b5dce0f9e2873dd1936d94926389de1eba160210ea02c6d4da1822d18,RapidWay Trans,eBay,Firenze,2023-11-03,246.28,Lot-138,0,2022-07-07,High,Yes,Sunny,1
fc3a180d-b26f-4c63-9391-f38542ac1229,2022-11-23,656091,111828,147846,27f9444ca51b3ea7cfaf552ebf292001a4c5145d7b615336c84e55f4506ddc5e,1d6f03162b30e73e77c4d8ceeae45e5763f17f2bb8114fd6a7cabaa523ddfe0e,Quick Ship,eBay,Palermo,2024-02-27,275.29,Lot-130,0,2023-05-17,Medium,Yes,Cloudy,1
ac2a99b0-161a-46b5-852d-323cbbc4479c,2022-11-25,560035,414561,664568,db8556675c59ffea02cf957f47c5cc4cefd73b538c6c97dd948265c6a9431eea,47955712a3b5938d0248b656cd162901f7640fc70f1ed6e2f6fa0c50a4537af4,Quick Ship,eBay,Milano,2022-08-05,210.79,Lot-100,0,2023-02-25,High,No,Sunny,1
5898d3be-8604-496b-ab85-627f9f9e5bdf,2022-12-07,292703,627843,493357,5e2f45f276c55db41c1796ad1b17813d1e3da8e5326a61e410b3cacea0018f78,cfd51e7907d94fc5013964633e62fdd6cd7b92f133c88e22df283a055c5628dc,Logistica Italia,eBay,Genova,2024-03-07,242.13,Lot-105,1,2022-06-17,Low,Yes,Sunny,1
1017d85a-a13a-46c6-98a7-a2c02c340e6b,2022-12-14,920690,792188,817922,cd2071666e0d3aacea15cfec30bcdfa75ad0bca1646a3decb9c603d5c07e5d89,6202a2d39bb0dea85078ffe6d181f08a86e8970a0543b92ee0db196ddec30a45,Quick Ship,eBay,Verona,2023-09-27,210.24,Lot-181,1,2023-05-15,Low,Yes,Sunny,1
6c96c3a4-53a1-41a4-9a56-413d1c29b2f5,2022-12-15,714122,276749,695554,e92cd324b400e3b5ff8fcc09f18c95c450a9b2995fcae45a7db10d7ad385abe5,8f137f0c59ed528f8b2820b8972823d1567fe3c26c8a14ceb4b62b1f2a8fc7bb,RapidWay Trans,eBay,Milano,2023-04-30,220.47,Lot-162,0,2023-10-06,Low,Yes,Sunny,1
9b839914-afba-4ead-8781-1dfadf3b3d0b,2022-12-27,330647,387167,694003,c7e15e1e1623909ffce1ecf21c01e13e80e96b539eae0b4e237b8af5524c198c,9fd81b016fc9f577afde64d0a4f80a436aed055ea1d76eeeaedf263d8da117e5,RapidWay Trans,eBay,Palermo,2024-04-16,276.82,Lot-190,0,2022-11-18,Low,Yes,Rainy,1
c4e2c1f3-bf99-41b8-ad15-99a66d29947b,2023-01-04,80609,795684,815193,36a45d91b650bc539d3cbe251c4f8dcb374f35f13ce70d38de553c347e9e97b9,17dae498633f4bed913c8bb029ce9fece5aaa5203757b2ae8595d586aa4e1cde,Quick Ship,eBay,Palermo,2023-08-25,211.4,Lot-149,1,2022-12-19,Low,No,Sunny,1
84598a8b-d988-4e46-9ac6-a9c2fbb2236f,2023-02-05,711243,730039,986088,6ecbb448e97df2153de834a1726b7185523a938c7feb03788cd372a74c802ac7,056044cf99dbe3e2d2df749d6e82c9d8ad0f40b1ef497d846dad4a783ce5439c,Quick Ship,eBay,Milano,2023-02-18,259.4,Lot-169,0,2024-01-28,Low,Yes,Cloudy,1
5e2e8054-a050-4b03-abcb-8b5f9ea4bec9,2023-02-11,920125,940535,274385,03a97ca25ca8cc38b3c5eeb3c0a603e9762b0722a86ecb2fbede26abf8f93787,2c030189a20f08692de58e326bfe5e45780976630f196596f9dc51595c0d767b,National Cargo,eBay,Roma,2022-08-03,328.76,Lot-175,0,2024-03-28,High,Yes,Sunny,1
e74f0109-38b9-4c35-9460-f4cfe55c1bf7,2023-02-19,320800,32873,625580,d56770575dbbb64efd704368ef83590321b8333d0142870e80fe734aa10d508e,096853d0af6ed74825178332aa9187fa9059ef648e20eabfa17a774390bc1915,RapidWay Trans,eBay,Palermo,2022-08-23,270.78,Lot-146,0,2022-12-24,Low,No,Rainy,1
995f252c-d433-4939-9f2c-11da988e3fb1,2023-02-21,743105,664563,341502,3caba62995a5dd3a1794f27a9562afac2c37613ab40f73ce09b3982a38543c3f,637a8cffbeec3e8d823a1423c1017a7bd46550aae0746ae339bf89cef45b6512,Direct Logistics,eBay,Parma,2022-12-22,241.89,Lot-195,1,2023-12-28,High,No,Rainy,1
7bde2698-cea7-43b9-9565-eedf988c0b22,2021-01-02,618275,38013,748857,5b11618c2e44027877d0cd0921ed166b9f176f50587fc91e7534dd2946db77d6,aeaf18464463b225b0f660a41121b4a192941ac0f934a6594e8c7f8e34de661e,Logistica Italia,Local Market,Parma,2022-08-19,302.45,Lot-148,0,2023-08-17,High,Yes,Sunny,1
0eeb3400-14da-4c69-ae26-8308ad24b240,2021-01-14,254030,309810,813683,8aab0a50a3754e7cd8bff04eca9a84edf4cb43fd83e57f4fc409608c005f06b9,63d7497335ebf855683deeaac8af02b59d1f6b77a594c541de7bc5b7177cdf15,Euro Transport,Local Market,Padova,2022-07-08,312.5,Lot-162,0,2023-06-12,Low,Yes,Sunny,1
be3a8ad3-380b-41d0-af24-bdd5e55c5f07,2021-02-01,228570,134859,459741,7efae37dae373109595a5a586b5f9308adf625524edc12c99741e490618228e0,36c0d6b6243dd2be2a4905595154e103ea1225f295b861356a4b2c26bf2fbaef,InterCity Courier,Local Market,Milano,2024-01-23,263.96,Lot-125,0,2022-10-22,Low,Yes,Sunny,1
84a3b51a-64d1-47a9-b0c3-c0685b83e51e,2021-02-06,968986,900374,890133,c16518e7d0d652bf799a061e433dae315647771fd3bc7913a5359a5466da3905,3d905ea18b7b66d3fad1f87cb2a6b33ccd48717c42510f50dabee24ffd874d55,InterCity Courier,Local Market,Padova,2023-05-19,308.4,Lot-122,1,2024-04-27,Low,No,Cloudy,1
c12ed1f8-3b21-4f00-837b-a0f517e2bd7a,2021-02-18,858287,668296,509891,00229eb80b17ef9597e5ebd4d04809511c698ef6003c72b6e3ab5e0516edd945,cbbd343128f8ae307bb62c75d8bb232bb5a11429df3e8d5ca82eacf431032baf,Direct Logistics,Local Market,Verona,2022-11-02,162.86,Lot-157,0,2023-01-04,High,Yes,Sunny,1
ac7bd103-903a-423e-801e-0a8aaa3d889a,2021-03-10,817632,101260,402331,ceedc8370719ff90c64afcd6a406dc2186c6c498a7f8964c3f7ddb6716ebc68a,2fc8c1f16c09626feb40b5765c27e4d6e7d34cc1129355cf1715495d7b346d55,Quick Ship,Local Market,Padova,2023-01-07,289.65,Lot-124,1,2023-10-31,High,Yes,Sunny,1
880258a0-fcb2-43a6-a65d-f3e57c49a0ee,2021-03-20,508829,293849,814150,ce0640adafc237edc0cbd0b7fa839740354036d9943b30c1c910ae1cf18cfc11,653b097d8b3b8a73b612991122e6c215896b5c299245090cd8e28b3704336378,InterCity Courier,Local Market,Roma,2022-09-24,178.5,Lot-163,0,2022-12-21,High,Yes,Cloudy,1
edd192d9-9741-4c13-a04e-10c60342691c,2021-03-24,391919,3547,547812,0137e32f67c557ba1a5439d40cbef5c38b4c7cc83e09038f1dd13d4bf4b74418,f465bc8077955930960bc6a395b5197d0016cf910d39e36e8b7cbe1030db9f09,RapidWay Trans,Local Market,Parma,2023-11-29,252.84,Lot-172,0,2024-03-27,Low,Yes,Cloudy,1
2812736a-d489-40a0-b426-a88897d94b21,2021-04-11,381357,39581,202693,6c091667070fa0d70b8bab92755dec7af8d9adce498d08e18c6446e0d71d6cd9,2104c57f5cad80cd436589583c3a8160f5492c20c6b13e295afca9b709f88761,National Cargo,Local Market,Verona,2022-05-03,218.8,Lot-162,0,2023-11-03,Low,No,Sunny,1
09213dc9-bdf0-4b8c-922b-96e5b88f4ddd,2021-04-12,628520,609552,742926,6b26ad45e5bdef65b327e56b53a9a71bd1d3dc08059e527cb38430192aeaee44,9016ab7a2a1a18c974fda9afc48f83d318aa8f50b016240e77cec8ed66da5e92,RapidWay Trans,Local Market,Torino,2023-07-13,183.24,Lot-126,1,2023-01-14,Medium,No,Rainy,1
0c3d3b69-99ef-4916-872a-cab93cf978d4,2021-04-28,93020,969073,407930,471d34a3b016e6c045ac79c3967777f95da90ce91771107989c4d3d7255c4301,897e32b7dcc7c1d4c51ab4a1d5a0899e2f444e2c0a85ac714099734d4c48bc40,Global Move,Local Market,Venezia,2024-01-13,251.09,Lot-145,0,2022-07-31,High,Yes,Cloudy,1
8f294d89-e7d0-4f9f-adf3-8924cc8a4f44,2021-05-05,253173,747930,363494,2f4350974680903805ab7da16a7fbe0bd358b31d7560544b82c5b6870110b2db,726f8c73e6dfc7287b5067f28157f41ad8f701e969493ed0caa973a8fea77851,InterCity Courier,Local Market,Padova,2023-09-04,312.58,Lot-147,0,2023-01-30,Medium,Yes,Rainy,1
ae6278af-2971-4181-b5b7-49a44a58d4c2,2021-05-09,339655,684959,431037,36f82874765a24ee1bc62b507501a03986c85d38abd216f0cd6398e7d88bf018,378d6624824946fd70defa81ca1d4304ebd6779d45be9bffa5cf312de6ce61fe,Direct Logistics,Local Market,Padova,2023-05-22,250.52,Lot-193,1,2023-10-21,Medium,No,Sunny,1
63e61423-667a-4e26-ac2b-96edac80b7e7,2021-05-16,432888,784748,108471,e943d2049a21c7e9e97883f0724aba73f9201d6a5a74baad4c3de68e97046ce9,2cbd8a20eef4e606bdf0cdb38f49428bad34a2709c7adb873b5609590f53f1b3,National Cargo,Local Market,Torino,2023-05-14,298.53,Lot-116,0,2023-09-16,Medium,Yes,Rainy,1
b7fde78f-0c3b-4711-b36f-fea41a8ddef7,2021-05-19,653652,220143,338048,0448ec264f018740d54567a638f1782662ad72ff2cb68c396460179860eb3f33,087e6bcc2588e65e74bd3ca81896c4993197266f708822379cc98bbf1a0402dd,Euro Transport,Local Market,Venezia,2022-06-23,245.21,Lot-117,0,2022-12-21,Medium,Yes,Rainy,1
cfe63caf-fd1e-48a1-ab33-b426d7fe7525,2021-05-31,975634,494888,337418,d8cd59850ff832774357e56849173c685fdb5d882b3dfe2242a97c9ba60cab14,be7d0f29ea728776dbbf1ad3c734d18300093b3db6cf0d2c3477c8b647ca0fe1,RapidWay Trans,Local Market,Firenze,2023-06-03,256.29,Lot-104,0,2023-08-14,Low,Yes,Cloudy,1
048eeab8-1383-42f2-948c-62318bb1d180,2021-06-04,61984,507057,208217,a205dd475499451cddb7a64d8f5c4384e7c56dd194f43763ed1b5016aa041884,8c9d376489f5b2904e0437e4f21b992e227240705d7ae951fe392cb1120d70e4,Quick Ship,Local Market,Padova,2023-09-05,250.25,Lot-187,0,2022-12-13,Medium,Yes,Rainy,1
875310bd-0df9-4ba4-9a97-acc4998c4585,2021-06-07,754385,567770,779535,5efbccfed2337581c9bc22f8738748f262499a034826584902957b16158f166c,cabaef0586cda153f7e56729b54b6d9cbb9ef590ac42c12d88f9ee919b790a91,Quick Ship,Local Market,Genova,2023-11-15,294.8,Lot-113,0,2022-08-07,Medium,Yes,Sunny,1
69d786a7-261d-40c5-b2a2-cc665ce1fa05,2021-06-14,260559,361946,464970,ea0e95c34f9276136f69f887ef562e92bb0b3e037e48193837f118198ac4670d,07bbed2882a630bb9f986fc68c5679673d44736c7302c0f3536fd9c6976fefb3,Global Move,Local Market,Verona,2022-12-11,224.75,Lot-191,0,2024-04-04,Medium,No,Sunny,1
73f75486-25f5-4f32-9156-00d4c7cb7972,2021-06-16,755123,547604,296011,84ddf4fc7b2f5df4b86cff28230d858780a65f5bcea1a048484670c0721e19f3,30c9dd00a7d751fd31bd2225fd06202b003a72174a95dc28ded226a9cc231ec5,RapidWay Trans,Local Market,Milano,2023-04-30,202.68,Lot-120,0,2022-09-11,High,Yes,Sunny,1
e8b9c7fb-705f-4970-ac7f-bd8d6d791b0c,2021-06-22,95211,176514,103832,a8243821f87b80b854820ea2aabb47952ffc445c72533480dada949efae01333,64593c749bcfa5a75ebad85b983ab614c848ccf5d4ff9d59f6f8c00f5b82a0b7,Euro Transport,Local Market,Venezia,2022-10-15,205.04,Lot-199,1,2023-01-22,High,Yes,Sunny,1
7c2f20c8-11a6-41f6-bfa5-3b0a0cb02bd4,2021-06-29,858394,361615,399139,c66c94014157a6e1ed456f7c55b03b0221f4e9789f8743858c5ac326e3110115,2409b65bcfdfe67cd5652474159c9e93b3be69974f3f195bdb4e2d3a8219075d,Global Move,Local Market,Parma,2023-12-05,300.84,Lot-144,1,2023-11-26,Low,No,Sunny,1
45dfc203-be54-40fb-9839-5d725a94eced,2021-07-07,751615,679711,397948,dcf7c299d7031ea2967fc8aec31dcb954e7d42882a80d0e94f7561a1ad9fbf1f,80c2bc1a61491474d5ed89d4772330d4d1f8bf2e10479ad51752e2fa384b970f,National Cargo,Local Market,Palermo,2024-02-14,246.13,Lot-139,1,2024-03-16,Low,No,Cloudy,1
2debc9d2-ee7e-4c04-9d0c-ac7e3bbb0593,2021-07-08,475501,380499,761725,85398f47e410391a0d9a5aa54767cb263e2073abc05dcd6ea3741eb6dbc86522,787033da1074f9467becf5a969c0baf361035c5a2bc7caea5d2503b735e5bb58,Quick Ship,Local Market,Napoli,2024-01-19,256.99,Lot-126,0,2024-03-12,Medium,Yes,Rainy,1
91ab87c7-d8c2-46aa-bf95-5c651f296c88,2021-07-17,814848,816440,735649,d3282e463b9b78b7fbc499978ff3cd068c6bbb3b8d0937b077c11b3c94b95629,1dbb99f4294f0bd8c4e6e6b758a96206b23276eef0e5c2464450fd826ebc00f4,RapidWay Trans,Local Market,Genova,2022-09-23,334.69,Lot-124,0,2022-08-01,Low,Yes,Sunny,1
5916e7ba-b402-4c9c-8e9d-b4c851a890a6,2021-07-18,962631,120698,909262,6db9fd460dc1cb5b080ec5dec0c7a81e2eee1d73530bd0a1f1fa3b621f10367e,7ec775473a4c5a2070f1371f7d02d665ddd996cbb71bb79a05172129491d05dc,Global Move,Local Market,Palermo,2023-06-22,286.23,Lot-172,0,2024-04-15,Medium,Yes,Rainy,1
26f2b6cd-db84-4188-9fc1-18e10801d71e,2021-07-31,239071,595912,266048,b0835f094f2f63e29c9ac5381235b753118e174c5d43e4caae5441d26b891805,85cae5ad97ba75fc3a7b7a6c6d6fb60e5041e5285b13d1e793a59234bf07b0f4,Quick Ship,Local Market,Venezia,2023-02-04,198.69,Lot-147,0,2024-01-13,High,No,Sunny,1
989298a0-3baa-4ba3-bcbc-5c02d512d6ff,2021-08-06,978588,53641,826931,ece3abfbafee03b58ac2189613feae8719187bf5fbfb7682e4f4b27a57d0e66a,c759bc3340d8759658a4b2fff5f1a935b60fa2f824021013c4e11a2036f1a30d,Euro Transport,Local Market,Padova,2023-11-22,266.3,Lot-118,0,2023-11-13,Medium,Yes,Cloudy,1
7800bf57-8f76-405c-9a27-30aaf506987b,2021-08-08,580575,393246,337641,7aa347526bc188aa12b14606d8bb4259ab37a318381f7e723cc00bea476ec012,3b42adcdb99bb6d36b4902dea04c83e596f981283f4d6b76360c1d4a2abc2be7,Euro Transport,Local Market,Roma,2024-01-16,252.18,Lot-165,0,2023-02-15,Medium,No,Sunny,1
f06a3639-36f0-46d5-bffb-e9c770b26260,2021-08-12,543827,801040,215006,39ea09c064c51b1a8b5e655451f89552874165e69285b779d6a613f13510de6e,46fe8d0a5cc17e20d541125c577e87ecafbcd168d40b4a21bd03587efdec0f53,Direct Logistics,Local Market,Roma,2023-07-29,209.06,Lot-139,1,2022-12-27,High,Yes,Rainy,1
331392fe-ca51-4a38-b4eb-74b90b437281,2021-09-01,960967,213695,936863,39805485bc75c04db3c2c069a86c397f83efceacaeb829c2a981ff4562ff6892,8f349b2ca4af481aaf78fd126b2eb16e32fd5b0d10d5e51607795f3cde4c2af3,Logistica Italia,Local Market,Genova,2022-08-29,210.36,Lot-123,1,2024-02-07,High,No,Rainy,1
9c7dabef-b68e-4d67-b2c7-9417697dd1cb,2021-09-04,495353,472707,545885,f3f1b920049b233394adb2398dab82c0d76ab6216efd89700007c586869950a8,264c1630b84e1aec9a3ed37253f01dd9eeff8a0f0855f9f66856245c04aa7916,Logistica Italia,Local Market,Firenze,2024-04-29,312.35,Lot-127,1,2023-07-16,Low,No,Cloudy,1
404096f0-c6be-491f-b380-35055678608b,2021-09-17,14818,904959,660016,a7763f18bb8dd49b703a5e687c7f4dc5656da120c15e67f95f318630f728c002,565be602f8bdc973e09eb6d67f7c6dcd71f773b0f87c2e0187541ed86f28eb29,InterCity Courier,Local Market,Bologna,2024-04-07,245.77,Lot-122,1,2022-08-22,High,No,Sunny,1
16d8a6b5-bfa2-4e86-89ae-6781ca8b2a20,2021-09-24,203114,84393,745180,b04e40744d3b62ff69322841a7d47ed88e1dfc51b94e285ba14290f69dabba2d,9d58ea6b23f61547d2199ccb0bcba2beb7050b2ac07d9ff4593c0d725072fee9,Quick Ship,Local Market,Roma,2022-08-17,206.73,Lot-164,0,2022-11-10,Medium,Yes,Rainy,1
cf1e6adc-c0f2-43e5-88f5-964edff5e3dc,2021-10-03,876913,376381,970004,24b87d0142b3f7ad75b7ce4d52168779b43fa50675bad6c52463c63e83877c4b,41733f94c95d81f331f183b5ce90fb454c5323cfa4db851e8e77c26ff4824240,National Cargo,Local Market,Torino,2023-12-20,220.61,Lot-102,0,2023-04-30,Low,Yes,Cloudy,1
709a02ef-02c5-4e4f-90cb-c798e3dbbabc,2021-10-06,143788,660438,476114,002abef69b1a550548f72ddc24cae8fcaa07a550922694acebd846061cbed876,aa8bc2b915f4edb1262ab8e85950484332377878a7b41c2602cf36acc5502ceb,InterCity Courier,Local Market,Milano,2023-12-21,264.17,Lot-144,0,2022-05-23,Medium,Yes,Rainy,1
c23481ef-4fd3-4242-b80a-6b574365590c,2021-10-18,112028,549542,120317,3fcf20cd04117e7da6c581f9a7b06b8b6ad155051f32de7b0c4a4da4d76a49ec,2164f71d9683c7fb081878e1026f7ddf6b4e5c1b8de74ebb0f80d96e23cc6ad6,Quick Ship,Local Market,Roma,2022-06-30,313.98,Lot-150,0,2023-01-29,Low,Yes,Rainy,1
89638d63-ea3a-47fb-b411-dcdce7be2c3e,2021-10-21,805662,759643,536742,61cc7018aa79d1f95e5bae7cc32ae474e22b0385166506604d799ba4c3b7503d,797b1d7060b4d7d705adfc862561ba4519416ff594c32bcf388d53f59689e2f0,Quick Ship,Local Market,Torino,2023-09-10,201.8,Lot-138,0,2023-11-17,Low,No,Rainy,1
4c667d0b-3721-4a1b-bdd3-c40f7cc42392,2021-11-13,816471,257733,384505,6ceb0eeda321a74d06faf682a491c24749cc86fed87d63cd29831c47638a6dca,181b36397fc70792ba4f9f0181f384ff5580511d4f7c00f29eb9c70e77eefc88,Global Move,Local Market,Venezia,2023-07-12,207.26,Lot-103,1,2024-03-02,Medium,Yes,Sunny,1
07bb408c-7b93-404b-b400-ff2a1c9a6331,2021-11-14,425923,135216,249147,ed1e744e579e80de17658453b4280448bfe44568eb1ed23781b7ea7aea1e5ad7,aeb6454a9113b16be685c29a3d009e8f3feece7a49c573d4d746c8bc70812a15,Quick Ship,Local Market,Genova,2024-03-28,339.26,Lot-113,1,2022-12-06,Medium,Yes,Sunny,1
608e07f4-044a-4066-9cb5-e4ca7ce85924,2021-11-21,616592,952110,260213,6c41cb62db96068c3f93ffa66d2dfa5fa3e33e7644330f52f1d9038673124af7,1903bbeea67a4d4b6e453a6549ac6f988a806edf487da06e03e03420b55a4974,Quick Ship,Local Market,Roma,2024-01-01,255.68,Lot-112,1,2022-05-15,Low,Yes,Rainy,1
28270642-4b81-4137-87a3-b8f951651a93,2021-11-26,606586,912785,280608,d79664cb3b46321bd9b0f4d4057f0ef92c9a712d9612e9900d8fb8cfaeee3a2b,23cc1d745320ce1aaabadbf8f9d34a7d07026cea1045986fd10d2a765d1a08e9,National Cargo,Local Market,Palermo,2022-10-20,213.62,Lot-198,1,2022-12-01,Medium,Yes,Rainy,1
01fe049d-58e9-4f87-aff4-b2324cc66023,2021-12-09,583286,340084,975966,ee9c5a3996cebac973dddfe492aba6fb939fe9eed8f959e1cfac5eba7b52257a,24c0f56155fa609436132b3b808f3e4ea2d94770e14ec2fd4e2731e05159166c,Euro Transport,Local Market,Roma,2023-08-09,300.87,Lot-125,1,2023-02-28,High,No,Rainy,1
84f68e07-e232-4fdb-8e65-050e2e4b45ee,2022-01-15,762865,113368,917810,bf2a8d78705cb46b8a272231992c2b241c32fd2a420cc11e5f3a6b6c398e921d,3ef7c75987e35525fc2a8f04c98089c7e898fe898a892d82d22d7b7bc33a6b0b,Logistica Italia,Local Market,Roma,2022-11-09,188.8,Lot-167,0,2022-06-24,High,No,Rainy,1
c12decb8-16ee-433c-8d24-a95d0476dcbc,2022-01-26,700495,516097,664285,661df7b4a9c08eb1a9043108710095a04d52dc84b2579e6e3300fe9ec7a63e0d,ba7222720e2ee1e22b55dc47522c435398080056af310993a46153faec64da4c,National Cargo,Local Market,Napoli,2023-12-30,244.31,Lot-167,1,2023-03-22,Low,Yes,Cloudy,1
842952e7-a5f0-4238-818a-9cad6fed31ca,2022-01-29,643807,811179,596063,4cb8ca09e42b92d74dbe821b85857ebe0e44c86296c4f566d61600385959419d,ee4cb7972bd8bbf744d9bfd19bf8438eb4f9e24b12e5f5bb29aab5373993227e,Global Move,Local Market,Parma,2023-07-02,212.81,Lot-173,0,2022-09-29,Low,Yes,Rainy,1
67ffd092-649d-439d-b56a-f1051dc542ad,2022-01-30,228453,901092,823505,f9ae5d970a34fdaa299724e09f99f920884ceafe3bcaa79f3a9cd340e744e28a,714429e8bdceba37cb6106fc12bcbea7446919e7f91bcc2ac87af021ed54f561,National Cargo,Local Market,Roma,2023-07-06,309.51,Lot-108,1,2022-11-12,Medium,No,Sunny,1
fdeeda90-75e5-475d-9490-3552efa395d1,2022-02-09,238046,358612,662878,fa931ca7f66f705d2250f7546acdaed0b4d8cabe1df394f3a6233a9832616d0a,3ac8ae349cd3c1e4d3980c289beafdcc10b83367b195655fa45c88691ecb1717,Logistica Italia,Local Market,Palermo,2023-03-30,201.76,Lot-144,0,2022-12-15,Low,Yes,Rainy,1
9e53230b-e429-4cdf-9a8b-9b0d003b5a34,2022-02-13,855679,213509,747283,871e081fd8fbc457b8e403617dd99003adbf800ccf9e09c411dd14664a0b0565,530b5af70faac7812f88593de494cd9f8624023e064a9dc9a02f0dbf52974622,RapidWay Trans,Local Market,Venezia,2022-10-28,231.14,Lot-100,0,2023-02-12,High,Yes,Cloudy,1
6e312f37-e535-4079-a74f-2845bee4069f,2022-02-16,638022,704560,205871,b75718b7a1377645b9926a6ca84d6b92dd4d9ceb4e3e62b0935e931fad1ab643,bebe3c1835d7a8fc4b7bfa777fce247132abb04ff23080fa6025d95b3729ef71,InterCity Courier,Local Market,Bologna,2022-07-31,239.77,Lot-188,0,2024-04-09,High,Yes,Sunny,1
